Date,Open,High,Low,Close,Adj Close,Volume,Company
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,181.51170349121094,104487900,APPLE
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,179.20803833007812,99310400,APPLE
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,174.44113159179688,94537600,APPLE
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,171.52911376953125,96904000,APPLE
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,171.6986541748047,86709100,APPLE
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,171.71859741210938,106765600,APPLE
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,174.60067749023438,76138300,APPLE
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,175.04945373535156,74805200,APPLE
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,171.71859741210938,84505800,APPLE
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,172.59620666503906,80440800,APPLE
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,169.33514404296875,90956700,APPLE
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,165.77490234375,94815000,APPLE
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,164.05963134765625,91420500,APPLE
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,161.9653778076172,122848900,APPLE
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,161.17752075195312,162294600,APPLE
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,159.34255981445312,115798400,APPLE
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,159.25282287597656,108275300,APPLE
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,158.7841033935547,121954600,APPLE
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,169.8636932373047,179935700,APPLE
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,174.30149841308594,115541600,APPLE
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,174.13198852539062,86213900,APPLE
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,175.3585968017578,84914300,APPLE
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,172.42665100097656,89418100,APPLE
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,172.1370849609375,82465400,APPLE
2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,171.4081573486328,77251200,APPLE
2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,174.57350158691406,74829200,APPLE
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,176.02137756347656,71285000,APPLE
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,171.8674774169922,90865900,APPLE
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,168.39259338378906,98670700,APPLE
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,168.63223266601562,86185500,APPLE
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,172.5364990234375,62527400,APPLE
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,172.29685974121094,61177400,APPLE
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,168.63223266601562,69589300,APPLE
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,167.05455017089844,82772700,APPLE
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,164.0789337158203,91162800,APPLE
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,159.83517456054688,90009200,APPLE
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,162.50125122070312,141147500,APPLE
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,164.608154296875,91974200,APPLE
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,164.87774658203125,95056600,APPLE
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,220.115966796875,20942100,MICROSOFT
2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,215.43496704101562,37130100,MICROSOFT
2021-01-05,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,215.6427764892578,23823000,MICROSOFT
2021-01-06,212.1699981689453,216.49000549316406,211.94000244140625,212.25,210.05130004882812,35930700,MICROSOFT
2021-01-07,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,216.02874755859375,27694500,MICROSOFT
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,217.34495544433594,22956200,MICROSOFT
2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,215.23703002929688,23031300,MICROSOFT
2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,212.70355224609375,23249300,MICROSOFT
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,214.0989532470703,20087100,MICROSOFT
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,210.8133544921875,29480800,MICROSOFT
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,210.44717407226562,31746500,MICROSOFT
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,214.19790649414062,30480900,MICROSOFT
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,222.0160675048828,37777300,MICROSOFT
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,222.63955688476562,30709400,MICROSOFT
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,223.60940551757812,30172700,MICROSOFT
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,227.15231323242188,33152100,MICROSOFT
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,229.92330932617188,49169600,MICROSOFT
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,230.48741149902344,69870600,MICROSOFT
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,236.45494079589844,49111200,MICROSOFT
2021-01-29,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,229.55714416503906,42503100,MICROSOFT
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.64999389648438,237.16748046875,33314200,MICROSOFT
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,237.02894592285156,25916300,MICROSOFT
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,240.4827880859375,27158100,MICROSOFT
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,239.50302124023438,25296100,MICROSOFT
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,239.69107055664062,18054800,MICROSOFT
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,239.95826721191406,22211900,MICROSOFT
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,241.2447967529297,23565000,MICROSOFT
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,240.30465698242188,22186700,MICROSOFT
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,241.9573516845703,15751100,MICROSOFT
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,242.4521484375,16561100,MICROSOFT
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,241.175537109375,26728500,MICROSOFT
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,242.2269744873047,21653500,MICROSOFT
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,241.8202667236328,16925600,MICROSOFT
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,239.02305603027344,25262600,MICROSOFT
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,232.61526489257812,36446900,MICROSOFT
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,231.38528442382812,30228700,MICROSOFT
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,232.6549530029297,26339700,MICROSOFT
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,227.1398468017578,39542200,MICROSOFT
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,230.50247192382812,37819200,MICROSOFT
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,235.02561950683594,25324000,MICROSOFT
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,231.98040771484375,22812500,MICROSOFT
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,225.7213897705078,34029500,MICROSOFT
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,224.8981170654297,44727800,MICROSOFT
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,229.72877502441406,41872800,MICROSOFT
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,225.55279541015625,35267400,MICROSOFT
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,231.89114379882812,33080500,MICROSOFT
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,230.54212951660156,29746800,MICROSOFT
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,235.21408081054688,29907600,MICROSOFT
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,233.84523010253906,22653700,MICROSOFT
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,232.91282653808594,26034900,MICROSOFT
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,235.7893829345703,28092200,MICROSOFT
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,235.1248016357422,29562100,MICROSOFT
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,228.85586547851562,34833000,MICROSOFT
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,228.48886108398438,46430700,MICROSOFT
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,234.0832977294922,30127000,MICROSOFT
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,235.66043090820312,31638400,MICROSOFT
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,233.5575714111328,25620100,MICROSOFT
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,230.46278381347656,34061900,MICROSOFT
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,234.56932067871094,25479900,MICROSOFT
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,233.33935546875,25227500,MICROSOFT
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,229.97674560546875,24792000,MICROSOFT
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,233.8650665283203,43623500,MICROSOFT
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,240.39190673828125,30338000,MICROSOFT
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,247.0576171875,36910600,MICROSOFT
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,245.85739135742188,22931900,MICROSOFT
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,247.88088989257812,22719800,MICROSOFT
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,251.20382690429688,23625200,MICROSOFT
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,253.7828369140625,24326800,MICROSOFT
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,253.84234619140625,27148700,MICROSOFT
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,256.4015197753906,23837500,MICROSOFT
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,253.52493286132812,23070900,MICROSOFT
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,257.4033203125,25627500,MICROSOFT
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,258.6333312988281,24878600,MICROSOFT
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,256.64947509765625,23209300,MICROSOFT
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,256.1733703613281,19722900,MICROSOFT
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,258.4746398925781,24030400,MICROSOFT
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,255.0921630859375,25606200,MICROSOFT
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,259.0400085449219,21462600,MICROSOFT
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,259.436767578125,19763300,MICROSOFT
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,259.8533935546875,31014200,MICROSOFT
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,252.5032501220703,46903100,MICROSOFT
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,250.4698028564453,40589000,MICROSOFT
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,250.14248657226562,30945100,MICROSOFT
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,249.82505798339844,19626600,MICROSOFT
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,245.78794860839844,32756100,MICROSOFT
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,244.47862243652344,21901300,MICROSOFT
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,247.71226501464844,26491100,MICROSOFT
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,250.42022705078125,27032900,MICROSOFT
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,245.18289184570312,29299900,MICROSOFT
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,244.2405548095703,33641600,MICROSOFT
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,237.0689697265625,36684400,MICROSOFT
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,241.06640625,29624300,MICROSOFT
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,246.14503479003906,23901100,MICROSOFT
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,243.1990509033203,24970200,MICROSOFT
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,241.1160125732422,20168000,MICROSOFT
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,241.7125244140625,25739800,MICROSOFT
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,245.05307006835938,21800700,MICROSOFT
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,243.7506561279297,21863100,MICROSOFT
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,249.3282012939453,21411500,MICROSOFT
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,250.2627410888672,17704300,MICROSOFT
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,250.03408813476562,17771600,MICROSOFT
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,247.86669921875,24426200,MICROSOFT
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,248.2345428466797,18270200,MICROSOFT
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,245.96774291992188,23213300,MICROSOFT
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,245.86834716796875,19406700,MICROSOFT
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,244.2875518798828,25307700,MICROSOFT
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,249.33811950683594,25281100,MICROSOFT
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,252.3406524658203,23079200,MICROSOFT
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,251.1078338623047,22455000,MICROSOFT
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,252.12191772460938,17937600,MICROSOFT
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,255.7507781982422,24563600,MICROSOFT
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,256.3970642089844,18999700,MICROSOFT
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,258.3854675292969,19150500,MICROSOFT
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,256.86431884765625,18038900,MICROSOFT
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,255.8899688720703,27220000,MICROSOFT
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,259.38958740234375,27565500,MICROSOFT
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,257.9281311035156,37202200,MICROSOFT
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,261.1095886230469,26696100,MICROSOFT
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,263.9729309082031,24694100,MICROSOFT
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,263.7342834472656,19518700,MICROSOFT
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,265.1460876464844,21446900,MICROSOFT
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,263.4857177734375,25611100,MICROSOFT
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,267.1643371582031,19590000,MICROSOFT
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,269.82879638671875,19937800,MICROSOFT
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,269.3316955566406,21656500,MICROSOFT
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,270.02764892578125,16725300,MICROSOFT
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,276.0426330566406,26458000,MICROSOFT
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,276.0525817871094,31565600,MICROSOFT
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,278.3094177246094,23260000,MICROSOFT
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,275.81396484375,24618600,MICROSOFT
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,276.3309326171875,23916700,MICROSOFT
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,275.71453857421875,18931700,MICROSOFT
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,279.3533630371094,26120100,MICROSOFT
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,280.87451171875,23113700,MICROSOFT
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,279.403076171875,22604200,MICROSOFT
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,279.12469482421875,26186800,MICROSOFT
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,275.4063415527344,32935600,MICROSOFT
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,277.7029724121094,26259700,MICROSOFT
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,279.77093505859375,24364300,MICROSOFT
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,284.4834899902344,23384100,MICROSOFT
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,287.9930725097656,22768100,MICROSOFT
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,287.37664794921875,23176100,MICROSOFT
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,284.88116455078125,33604100,MICROSOFT
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,284.56304931640625,33566900,MICROSOFT
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,284.8414306640625,18168300,MICROSOFT
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,283.2606201171875,20944800,MICROSOFT
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,283.1711120605469,16267400,MICROSOFT
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,285.45782470703125,17879000,MICROSOFT
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,284.8513488769531,16191300,MICROSOFT
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,287.8439025878906,13900200,MICROSOFT
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,287.7842712402344,16589300,MICROSOFT
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,286.6607666015625,16117600,MICROSOFT
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,284.78173828125,18616600,MICROSOFT
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,285.2887878417969,13955900,MICROSOFT
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,288.1322326660156,14561300,MICROSOFT
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,291.1546630859375,18249000,MICROSOFT
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,292.8945007324219,22507600,MICROSOFT
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,291.38330078125,20075300,MICROSOFT
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,289.60028076171875,21813000,MICROSOFT
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,295.61676025390625,29850500,MICROSOFT
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,303.1772766113281,40817600,MICROSOFT
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,303.4661865234375,22830200,MICROSOFT
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,301.4440612792969,18175800,MICROSOFT
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,300.8364562988281,20006100,MICROSOFT
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,297.92779541015625,17666100,MICROSOFT
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,298.5553283691406,22605700,MICROSOFT
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,302.4102783203125,16348100,MICROSOFT
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,300.70697021484375,26285300,MICROSOFT
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,300.6571350097656,18983800,MICROSOFT
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,299.9797668457031,16285600,MICROSOFT
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,299.9698486328125,14747900,MICROSOFT
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,299.0135192871094,17180400,MICROSOFT
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,299.04339599609375,15046800,MICROSOFT
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,296.0949401855469,19927000,MICROSOFT
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,294.5609130859375,19633400,MICROSOFT
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,295.8359375,23652900,MICROSOFT
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,298.6250915527344,21853400,MICROSOFT
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,303.6355285644531,28356300,MICROSOFT
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,304.0339660644531,19550800,MICROSOFT
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,298.7047424316406,41372500,MICROSOFT
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,293.1563720703125,38278700,MICROSOFT
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,293.6544189453125,22364100,MICROSOFT
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,297.41973876953125,26626300,MICROSOFT
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,298.39593505859375,18604600,MICROSOFT
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,298.186767578125,14999000,MICROSOFT
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,293.02691650390625,23571700,MICROSOFT
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,282.41827392578125,43186200,MICROSOFT
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,282.8963928222656,26353700,MICROSOFT
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,280.82452392578125,32343600,MICROSOFT
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,287.9765930175781,30086300,MICROSOFT
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,282.0098571777344,31350700,MICROSOFT
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,287.637939453125,24993000,MICROSOFT
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,291.9709777832031,28002600,MICROSOFT
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,293.7042541503906,20430500,MICROSOFT
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,293.7042541503906,17685700,MICROSOFT
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,293.086669921875,19298600,MICROSOFT
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,291.7419128417969,17974100,MICROSOFT
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,295.1585998535156,23416300,MICROSOFT
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,301.57354736328125,27262900,MICROSOFT
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,303.0278625488281,25384800,MICROSOFT
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,306.0959167480469,22729300,MICROSOFT
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,307.03228759765625,17682100,MICROSOFT
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,306.2154541015625,16537100,MICROSOFT
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,309.55242919921875,16918100,MICROSOFT
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,307.9586486816406,17449300,MICROSOFT
